Program Time [s],data 0,data 1,data 2,data 3
128.457,4,2,1,3
128.457,4,2,0,4
128.458,6,3,1,5
128.459,6,2,0,4
128.459,6,1,0,4
128.46,5,1,0,4
128.46,6,1,0,5
128.461,5,2,2,5
128.461,6,5,4,5
128.462,6,5,5,5
128.463,4,4,4,3
128.463,2,3,4,2
128.464,1,2,4,3
128.464,2,3,2,2
128.465,1,1,2,2
128.465,2,1,1,1
128.466,1,1,2,2
128.467,2,2,2,2
128.467,4,3,1,3
128.468,7,5,1,2
128.468,6,5,1,1
128.469,5,3,0,0
128.47,2,2,0,0
128.47,2,1,0,1
128.471,3,4,2,2
128.471,4,6,5,2
128.472,4,7,6,2
128.472,3,6,4,0
128.473,2,6,2,-1
128.474,0,3,1,-2
128.474,-1,1,0,0
128.475,0,1,0,0
128.475,0,0,0,1
128.476,2,1,1,2
128.476,4,3,1,3
128.477,4,2,1,3
128.478,4,1,0,3
128.478,3,1,0,4
128.479,3,0,0,4
128.479,3,0,0,3
128.48,5,2,2,7
128.48,6,3,4,8
128.481,7,5,4,6
128.482,6,5,4,5
128.482,5,5,4,4
128.483,5,3,3,3
128.483,4,5,2,3
128.484,4,3,1,1
128.484,2,1,0,0
128.485,2,3,1,1
128.486,3,4,2,0
128.486,3,3,2,0
128.487,0,2,0,0
128.487,0,0,1,0
128.488,0,0,1,1
128.488,1,1,1,2
128.489,2,2,3,4
128.49,4,3,3,4
128.49,5,4,3,4
128.491,5,5,5,4
128.491,5,7,6,3
128.492,3,7,6,2
128.492,2,4,3,0
128.493,1,4,3,0
128.494,1,3,1,0
